"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WDEIBUS","201206","16.377","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201207","17.736","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201208","17.931","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201209","16.49","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201210","15.106","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201211","15.019","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201212","16.338","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201213","190.191","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201301","17.125","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201302","15.3","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201303","16.977","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201304","13.65","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201305","15.337","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201306","16.785","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201307","18.448","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201308","19.909","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201309","18.036","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201310","17.522","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201311","18.528","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201312","19.81","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201313","207.426","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201401","21.381","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201402","19.968","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201403","22.136","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201404","18.1","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201405","17.285","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201406","21.855","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201407","22.764","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201408","22.576","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201409","20.837","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201410","20.279","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201411","21.604","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201412","22.468","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201413","251.253","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201501","22.132","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201502","20.921","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201503","20.609","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201504","17.821","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201505","18.431","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201506","20.611","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201507","22.354","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201508","22.964","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201509","19.935","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201510","17.459","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201511","19.195","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201512","21.426","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201513","243.857","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201601","20.69","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201602","20.495","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201603","19.47","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201604","15.235","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201605","15.721","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201606","18.136","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201607","20.066","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201608","21.396","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201609","19.065","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201610","15.671","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201611","17.837","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201612","20.625","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201613","224.407","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201701","20.438","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201702","18.489","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201703","20.939","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201704","16.792","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201705","16.758","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201706","18.422","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201707","20.092","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201708","21.052","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201709","18.055","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201710","18.039","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201711","19.036","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201712","21.212","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201713","229.324","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201801","21.462","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201802","18.849","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201803","19.658","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201804","15.966","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201805","17.231","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201806","18.98","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201807","20.821","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201808","19.835","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201809","16.949","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201810","16.629","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201811","17.001","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201812","17.681","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201813","221.063","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201901","19.476","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201902","16.079","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201903","16.137","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201904","13.692","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201905","16.091","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201906","16.26","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201907","18.751","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201908","19.268","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201909","16.857","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201910","14.635","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201911","15.714","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201912","17.565","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","201913","200.524","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202001","17.381","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202002","16.405","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202003","15.711","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202004","12.738","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202005","13.94","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202006","14.003","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202007","16.332","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202008","17.728","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202009","14.776","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202010","14.15","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202011","15.476","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202012","16.733","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202013","185.374","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202101","17.876","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202102","16.997","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202103","16.421","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202104","13.495","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202105","14.807","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202106","16.692","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202107","18.876","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202108","18.713","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202109","16.258","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202110","14.29","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202111","15.476","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202112","16.845","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202113","196.746","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202201","17.811","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202202","17.163","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202203","16.187","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202204","13.955","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202205","15.161","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202206","16.757","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202207","18.506","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202208","18.572","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202209","16.381","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202210","14.469","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202211","15.388","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202212","17.341","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202213","197.691","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202301","16.688","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202302","14.736","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202303","15.576","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202304","12.12","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202305","14.177","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202306","15.096","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202307","16.089","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202308","16.191","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202309","13.19","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202310","12.213","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202311","13.177","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202312","14.817","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202313","174.072","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202401","15.329","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202402","12.205","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202403","12.473","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202404","11.26","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202405","13.454","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202406","13.321","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202407","13.531","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202408","14.077","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WDEIBUS","202409","12.531","10","Wood Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","194913","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195013","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195113","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195213","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195313","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195413","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195513","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195613","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195713","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195813","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","195913","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196013","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196113","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196213","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196313","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196413","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196513","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196613","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196713","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196813","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","196913","Not Available","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197013","2.313","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197113","2.094","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197213","2.073","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197301","0.157","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197302","0.144","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197303","0.176","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197304","0.174","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197305","0.21","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197306","0.176","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197307","0.17","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197308","0.184","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197309","0.178","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197310","0.2","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197311","0.151","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197312","0.135","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197313","2.056","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197401","0.152","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197402","0.142","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197403","0.148","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197404","0.142","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197405","0.129","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197406","0.179","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197407","0.208","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197408","0.189","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197409","0.183","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197410","0.156","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197411","0.155","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197412","0.119","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197413","1.902","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197501","0.14","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197502","0.113","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197503","0.124","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197504","0.117","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197505","0.173","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197506","0.193","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197507","0.163","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197508","0.185","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197509","0.158","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197510","0.161","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197511","0.141","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197512","0.138","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197513","1.806","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197601","0.14","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197602","0.136","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197603","0.137","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197604","0.126","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197605","0.134","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197606","0.161","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197607","0.19","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197608","0.192","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197609","0.165","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197610","0.174","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197611","0.171","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197612","0.163","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197613","1.889","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197701","0.146","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197702","0.13","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197703","0.146","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197704","0.148","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197705","0.155","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197706","0.156","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197707","0.178","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197708","0.172","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197709","0.172","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197710","0.174","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197711","0.112","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197712","0.119","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197713","1.808","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197801","0.123","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197802","0.11","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197803","0.11","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197804","0.105","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197805","0.117","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197806","0.101","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197807","0.087","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197808","0.18","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197809","0.134","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197810","0.142","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197811","0.12","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197812","0.126","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197813","1.455","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197901","0.147","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197902","0.169","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197903","0.241","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197904","0.138","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197905","0.221","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197906","0.17","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197907","0.165","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197908","0.17","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197909","0.125","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197910","0.121","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197911","0.182","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197912","0.202","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","197913","2.052","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198001","0.216","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198002","0.193","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198003","0.129","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198004","0.127","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198005","0.154","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198006","0.114","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198007","0.106","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198008","0.131","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198009","0.115","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198010","0.115","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198011","0.114","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198012","0.125","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198013","1.639","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198101","0.11","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
"WSEIBUS","198102","0.092","11","Waste Energy Consumed by the Electric Power Sector","Trillion Btu"
