"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BFLCBUS","200509","19.17","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200510","20.377","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200511","20.191","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200512","21.21","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200513","227.277","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200601","21.529","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200602","20.389","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200603","22.491","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200604","20.879","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200605","21.908","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200606","22.985","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200607","23.606","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200608","24.685","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200609","24.325","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200610","25.342","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200611","25.171","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200612","27.037","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200613","280.347","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200701","27.612","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200702","25.643","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200703","28.26","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200704","27.842","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200705","29.889","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200706","29.84","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200707","31.119","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200708","32.305","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200709","31.875","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200710","33.814","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200711","34.623","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200712","36.262","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200713","369.085","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200801","37.589","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200802","36.34","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200803","41.019","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200804","40.15","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200805","43.897","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200806","41.328","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200807","44.584","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200808","46.965","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200809","45.272","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200810","46.927","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200811","47.138","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200812","47.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200813","518.793","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200901","45.326","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200902","42.211","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200903","46.505","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200904","44.802","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200905","48.631","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200906","48.882","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200907","52.947","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200908","53.56","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200909","51.433","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200910","54.314","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200911","55.853","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200912","58.131","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","200913","602.595","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201001","58.769","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201002","54.611","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201003","60.806","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201004","58.262","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201005","60.243","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201006","58.83","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201007","61.011","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201008","61.912","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201009","60.189","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201010","63.042","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201011","63.625","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201012","65.275","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201013","726.575","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201101","64.758","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201102","57.526","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201103","64.207","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201104","60.515","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201105","63.17","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201106","62.05","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201107","62.769","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201108","63.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201109","60.635","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201110","63.884","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201111","64.704","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201112","67.742","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201113","755.698","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201201","65.545","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201202","60.18","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201203","62.309","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201204","59.597","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201205","62.473","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201206","59.964","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201207","57.019","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201208","58.937","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201209","55.044","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201210","56.339","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201211","55.776","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201212","57.689","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201213","710.872","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201301","55.76","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201302","50.623","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201303","57.728","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201304","57.686","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201305","61.3","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201306","60.28","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201307","60.745","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201308","59.328","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201309","57.673","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201310","63.174","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201311","62.99","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201312","66.344","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201313","713.63","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201401","63.304","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201402","56.76","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201403","63.213","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201404","62.303","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201405","64.934","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201406","64.444","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201407","66.216","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201408","64.528","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201409","62.607","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201410","64.549","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201411","64.311","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201412","69.306","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201413","766.475","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201501","66.631","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201502","60.029","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201503","66.076","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201504","62.596","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201505","66.573","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201506","66.661","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201507","67.922","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201508","66.85","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201509","64.114","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201510","67.022","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201511","66.494","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201512","69.602","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201513","790.571","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201601","67.969","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201602","64.31","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201603","69.181","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201604","63.034","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201605","67.853","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201606","68.115","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201607","70.449","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201608","71.346","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201609","67.27","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201610","69.421","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201611","68.746","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201612","73.126","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201613","820.821","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201701","73.293","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201702","65.312","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201703","72.209","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201704","66.121","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201705","71.137","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201706","68.766","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201707","70.082","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201708","72.959","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201709","68.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201710","72.006","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201711","72.985","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201712","73.698","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201713","847.154","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201801","72.637","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201802","66.229","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201803","72.3","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201804","68.477","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201805","72.295","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201806","71.296","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201807","74.606","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201808","75.373","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201809","68.472","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201810","72.349","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201811","70.414","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201812","70.786","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201813","855.234","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201901","70.154","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201902","63.485","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201903","68.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201904","68.966","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201905","72.293","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201906","70.915","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201907","72.377","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201908","70.974","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201909","64.984","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201910","68.768","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201911","69.605","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201912","73.876","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","201913","834.983","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202001","73.866","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202002","67.647","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202003","65.207","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202004","37.736","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202005","46.906","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202006","57.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202007","63.542","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202008","62.938","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202009","61.526","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202010","65.533","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202011","66.161","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202012","66.604","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202013","735.148","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202101","63.624","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202102","50.556","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202103","64.766","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202104","62.332","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202105","68.944","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202106","67.645","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202107","69.433","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202108","64.306","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202109","62.037","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202110","71.307","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202111","71.496","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202112","73.048","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202113","789.495","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202201","70.912","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202202","62.453","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202203","69.748","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202204","64.054","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202205","69.146","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202206","69.178","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202207","69.699","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202208","67.536","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202209","59.939","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202210","69.516","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202211","69.719","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202212","66.33","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202213","808.229","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202301","68.562","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202302","61.771","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202303","67.602","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202304","64.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202305","68.094","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202306","68.681","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202307","70.733","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202308","68.742","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202309","66.526","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202310","70.353","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202311","69.776","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202312","74.058","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202313","819.291","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202401","67.742","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202402","68.532","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202403","72.881","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202404","64.982","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202405","70.13","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202406","68.816","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202407","74.743","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202408","74.169","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","202409","68.965","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BMICBUS","194913","468.287","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195013","532.237","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195113","552.928","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195213","551.656","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195313","565.897","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195413","576.2","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195513","631.137","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195613","661.409","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195713","616.431","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195813","619.647","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","195913","691.973","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196013","679.864","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196113","695.413","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196213","728.179","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196313","774.843","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196413","826.735","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196513","854.943","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196613","901.916","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196713","894.658","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196813","981.948","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","196913","1014.232","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197013","1018.911","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197113","1039.998","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197213","1112.668","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197301","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197302","89.359","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197303","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197304","95.741","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197305","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197306","95.741","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197307","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197308","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197309","95.741","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197310","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197311","95.741","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197312","98.933","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197313","1164.853","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
"BMICBUS","197401","98.442","9","Biomass Energy Consumed by the Industrial Sector","Trillion Btu"
